id_annonce,site,prix,surface,prix_m2,type,description,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,source_localisation,precision_localisation,position_fiable,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
128,Vizzit,704.0,43.0,16.37,Appartement,2 pièce - 1 chambre - 43 m² - s,"Réf. AN005726 - Imodirect vous présente à Lyon 7ème, à deux pas du parc Blandan et du tramway, au calme de la rue Général de Miribel, ce très beau T2 de 43 m² offrant deux terrasses exposées sud et ouest ainsi qu'un jardin de plus de 60 m².  Cet appartement se compose d'une belle pièce de vie lumineuse avec une cuisine équipée comprenant des rangements, des plaques à induction, une hotte et des emplacements prévus pour un four et un lave-vaisselle. Elle est ouverte sur le séjour et donne accès directement aux terrasses et au jardin. Vous trouverez également une chambre avec un placard de rangement mural donnant sur l'extérieur, ainsi qu'une grande salle d'eau avec douche, WC et arrivée d'eau pour une machine à laver.  Le bien est équipé de double vitrage, de volets électriques et d'une chaudière individuelle au gaz assurant la production d'eau chaude et le chauffage. Il bénéficie d'une classification énergétique C.  Un local à vélos est à disposition dans la résidence.  A visiter sans tarder !  ENCADREMENT DES LOYERS : • Loyer de référence : 14,50 €/m² - soit 625,68 €/mois • Loyer de référence majoré : 17,40 €/m² - soit 750,81 €/mois  Classe énergétique : C (de 111 à 180).  Les frais d'agence sont de 566,13 € maximum.    Pour toute question ou visite, merci de remplir la demande de visite.",69007,Lyon,45.74138,4.852183,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Ake3v08hwjbkm32p,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,T2,2060.0,0,691.0,0,451.0,1,1461.0,0,961.0,0,640.0,0,329.0,2,268.0,1,72.0,8,563.0,0,119.0,2,711.0,0,183.0,2,188.0,1,1233.0,0,4823.0,0,651.0,0,1150.0,0,3560.0,0,242.0,3
129,Vizzit,563.0,25.0,22.52,Appartement,1 pièce - 25 m²,"SOUMIS AU DISPOSITIF LOI PINEL Au 4ème étage avec ascenseur, découvrez ce logement d'une superficie de 25 m² composé d'un couloir d'une pièce de vie avec coin cuisine ouverte avec évier et plaque double, d'une salle d'eau avec WC et sèche-serviette. Le logement est à prendre obligatoirement et indissociablement avec un garage situé au deuxième sous-sol de la copropriété.  Soumis au plafonds de ressources du dispositif LOI PINEL (Zone A) - Personne seule : 44 344 € - Couple : 66 276 € - Personne seule ou couple + 1 personne à charge : 79 666 € - Personne seule ou couple + 2 personnes à charge : 95 427 €  Logement soumis à l'encadrement des loyers : - Loyer de référence : 383,88 € - Loyer de référence majoré : 461,66 €  Contact : Axelle",69007,Lyon,45.741619,4.851851,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Ab4nkzi2oeug2xus,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Studio/T1,2037.0,0,654.0,0,480.0,1,1428.0,0,926.0,0,604.0,0,320.0,2,251.0,1,70.0,8,533.0,0,82.0,2,675.0,0,149.0,2,216.0,1,1230.0,0,4797.0,0,614.0,0,1164.0,0,3526.0,0,254.0,3
130,Vizzit,696.0,52.0,13.38,Appartement,2 pièce - 1 chambre - 52 m² - s,,69008,Lyon,45.7417,4.86774,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/Adjxowhrflnqdps7,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T2,2228.0,0,309.0,4,341.0,2,2132.0,0,383.0,1,550.0,0,189.0,3,1351.0,0,761.0,0,310.0,4,202.0,4,515.0,0,138.0,16,355.0,1,360.0,1,4926.0,0,1750.0,0,334.0,2,4120.0,0,959.0,0
131,Vizzit,623.0,33.0,18.88,Appartement,2 pièce - 1 chambre - 33 m² - s,"Coeur de monplaisir, à 2 pas de l'avenue des frères lumière, T1 bis de 33m² au 2è étage, cuisine aménagée ouverte sur séjour, chambre, 1 salle d'eau. 1 Garage en sous/sol, 1 cave. Zone soumise à l'encadrement des loyers, loyer de référence médiant : 643.69 euros/mois, loyer majoré : 773.",69008,Lyon,45.74216,4.86504,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/As4my84hsmgvozg2,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T2,2098.0,0,375.0,4,352.0,2,1940.0,0,351.0,1,530.0,0,320.0,5,1267.0,0,728.0,0,246.0,3,217.0,3,576.0,0,234.0,10,359.0,4,454.0,1,4831.0,0,1535.0,0,365.0,2,3955.0,0,774.0,0
132,Vizzit,1365.0,81.0,16.85,Appartement,4 pièce - 3 chambre - 81 m² - s - s,"T4 A LOUER AVEC GARAGE ET PARKING- JEAN MACE- Proche des transports et commodités, grand appartement T4 comprenant une entrée avec placard, un séjour avec balcon , une cuisine aménagée ( avec plaque et hotte), 3 chambres avec placard, une salle de bains et un WC séparé. Un garage et une place de parking en sous-sol. PHOTOS A VENIR Zone soumise à encadrement des loyers Loyer de référence : 988,81 € HC/mois Loyer de référence majoré : 1.183,33 € HC/mois Complément de loyer : 151,67 € /mois ( garage, parking, balcon, cuisine aménagée) Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",69007,Lyon,45.74236,4.84186,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Akslxhg15w337y9y,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Grand (T4+),2201.0,0,287.0,2,631.0,0,1336.0,0,585.0,0,476.0,1,377.0,2,567.0,0,728.0,0,428.0,1,146.0,1,363.0,1,443.0,2,607.0,0,857.0,0,4790.0,0,428.0,1,1461.0,0,3242.0,0,276.0,1
133,Vizzit,657.0,47.0,13.98,Appartement,2 pièce - 47 m² - s,"Tout savoir sur ce bien           EXCLUSIVITÉ - APPARTEMENT T2 NON MEUBLE - 69008 LYON - QUARTIER MONPLAISIR  Votre Cabinet Citya Barioz vous propose à la location au 37 rue Saint Mathieu à Lyon 8ème, un appartement de 2 pièces nu de 47,20 m², idéalement situé dans le quartier Monplaisir. Dans un immeuble avec ascenseur, ce bien se compose d'une entrée, d'un séjour spacieux et lumineux, d'une cuisine donnant sur une loggia, d'une chambre et d'une salle de bains et d'un WC séparé.     Voir plus     Le chauffage et eaux individuelles électriques.  Zone soumise à encadrement des loyers : loyer de référence : 1 105.38 €/mois loyer de référence majoré (loyer de base à ne pas dépasser) : 1 326.45 €/mois  Des écoles du primaire et du secondaire sont implantées à moins de 10 minutes à pied. Niveau transports, il y a 21 lignes de bus, la gare Lyon Saint-Paul ainsi que les lignes C et A du métro à quelques pas du bien. L'aéroport Lyon-Bron-Bron est accessible à 10 km. Vous trouverez quatre cinémas tout comme deux théâtres non loin du logement. Il y a aussi un grand choix de restaurants et quatre bureaux de poste. Enfin, 2 marchés animent les environs.  Découvrez toutes les originalités de cet appartement à louer en prenant RDV avec votre agence Citya Barioz Immobilier. Loyer de 700,00 euros par mois charges comprises Soit avec Assurance Habitation et Assistance ( 21.00 euros ) : 721,00 euros. Les honoraires charge locataire sont de 623,72 euros ( soit 13,12 euros/m² ) dont 144,05 euros pour état des lieux ( soit 3,03 euros/m² ). Vous pouvez consulter les barèmes d'honoraires à l'adresse suivante : bareme-location Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 780 et 1 100 euros. Prix moyens des énergies indexés en 2023. Service facultatif. Contribution annuelle ""attentats"" non comprise. Voir conditions en agence.",69008,Lyon,45.7424,4.86481,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/A6pullwg7lne0c3h,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T2,2067.0,0,367.0,3,337.0,2,1909.0,0,334.0,1,498.0,1,302.0,6,1253.0,0,716.0,0,252.0,3,233.0,3,606.0,0,228.0,11,347.0,4,486.0,1,4801.0,0,1512.0,0,343.0,2,3923.0,0,767.0,0
134,Vizzit,1045.0,73.0,14.32,Appartement,3 pièce - 2 chambre - 73 m² - s - s,"Situé au 8 rue des Alouettes, cet appartement offre un agencement fonctionnel et agréable. Il se compose d'une entrée avec placard, d'un séjour carrelé lumineux, ainsi que d'une cuisine ouverte et aménagée, équipée d'une plaque de cuisson gaz 4 feux et d'une hotte. L'espace nuit comprend une suite parentale avec accès direct la terrasse et une salle d'eau attenante, ainsi qu'une seconde chambre, une salle de bains et un WC indépendant. Le logement bénéficie d'un chauffage individuel au gaz. L'eau froide est provisionnée dans les charges. En complément, vous disposez d'une cave (n°24) et d'un garage (n°106) en sous-sol. Zone soumise encadrement des loyers. Loyer de référence : 914.50 € Loyer de référence majoré : 1098.88 € Ce logement est couvert par l'assurance garantie loyers impayés. Si ce bien vous intéresse, nous vous invitons déposer votre dossier de candidature sur notre site . Loyer de 1 114,00 euros par mois charges comprises dont 82,00 euros par mois de provision pour charges (soumis la régularisation annuelle). Les honoraires charge locataire sont de 967,60 euros ( soit 13,12 euros/m² ) dont 223,46 euros pour état des lieux ( soit 3,03 euros/m² ). Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 720 et 1010 euros. Prix moyens des énergies indexés en 2021. Zone soumise encadrement des loyers. Le loyer de base du bien proposé est de 1032 euros, le loyer de référence majoré (fixé par arrêté préfectoral) est de euros",69008,Lyon,45.742608,4.868427,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/A943es9tf78c9gzk,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T3,2162.0,0,195.0,3,240.0,3,2112.0,0,303.0,1,607.0,0,75.0,3,1465.0,0,685.0,0,209.0,3,111.0,4,624.0,0,130.0,14,263.0,4,466.0,1,4841.0,0,1784.0,0,220.0,2,4072.0,0,1038.0,0
135,Vizzit,949.0,43.0,22.07,Appartement,2 pièce - 1 chambre - 43 m² - s,"Secteur Jean Macé, bel appartement T2 Meublé au 3ème étage comprenant une entrée, un séjour avec un espace cuisine aménagée et équipée ( frigo, hotte , plaques, lave-vaisselle, four, micro-ondes), une chambre, une salle de bains avec baignoire et meuble vasque et un WC séparé. Un garage complète ce bien Chauffage individuel électrique Ascenseur Zone soumise à encadrement des loyers : Loyer de base (loyer hors charges) : 685.15€ /mois Loyer de référence majoré (loyer de base à ne pas dépasser) : 820.43 €/ mois Complément de loyer : 0 € / mois POUR VISITER DEMANDER CATHERIEN SOUIN Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",69007,Lyon,45.74268,4.83819,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Aymxqrkcq8k6sxzs,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,T2,2279.0,0,301.0,3,480.0,1,1276.0,0,510.0,0,691.0,0,357.0,3,688.0,0,767.0,0,539.0,0,174.0,2,562.0,0,258.0,6,474.0,1,873.0,0,4813.0,0,539.0,0,1277.0,0,3159.0,0,504.0,0
136,Vizzit,2674.0,160.0,16.71,Appartement,4 pièce - 160 m² - 600 m² de terrain - s,"Maison exceptionnelle à louer dans le quartier très recherché de Montchat, à 2 pas des principaux hôpitaux de Lyon. Salon cathédrale de 60m2 éclairé par une verrière qui s'ouvre sur une terrasse couverte et un jardin arboré. Les chambres sont spacieuses. Si vous recherchez un endroit où vous poser en Ville dans un coin de verdure, alors c'est l'endroit parfait pour vous.",69003,Lyon,45.74279,4.8903,https://www.vizzit.fr/fr/property/immobilier/lyon-3eme/A12j99l2edgfzsyw,,2026-09-24,active,,True,gps,,True,Montchat,Grand (T4+),3304.0,0,880.0,0,871.0,0,3612.0,0,859.0,0,1198.0,0,297.0,1,2757.0,0,276.0,1,819.0,0,639.0,0,1932.0,0,624.0,0,863.0,0,1832.0,0,5500.0,0,3469.0,0,1598.0,0,5286.0,0,2705.0,0
137,Vizzit,840.0,36.0,23.33,Appartement,1 pièce - 36 m²,,69007,Lyon,45.74297,4.84955,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Apque70mlpzvwm2q,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Studio/T1,1922.0,0,420.0,1,619.0,0,1239.0,0,730.0,0,371.0,1,303.0,3,246.0,1,146.0,5,381.0,3,152.0,2,444.0,1,103.0,5,434.0,1,1202.0,0,4653.0,0,381.0,1,1293.0,0,3324.0,0,421.0,1
138,Vizzit,854.0,46.0,18.57,Appartement,2 pièce - 1 chambre - 46 m² - s,"Appartement de type 2 de 46.76m2 au 3ème étage avec ascenseur, situé Rue des Alouettes 69008 LYON. Il se compose d'un hall d'entrée avec rangements, de WC séparés, un séjour ouvert sur une cuisine donnant sur un balcon, d'une chambre et d'une salle de bains attenante. L'appartement est loué avec un garage et une cave. A proximité immédiate de la station de métro D arrêt Monplaisir Lumière, du Tramway T2 et de la place Ambroise Courtois. Disponible Loyer de référence majoré (loyer de base à ne pas dépasser): 806€ loyer de base: 806€ complément de loyer: 54€.",69008,Lyon,45.74319,4.87035,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/Azv3hykdeaq4igan,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T2,2180.0,0,119.0,3,248.0,3,2198.0,0,349.0,1,618.0,0,114.0,3,1600.0,0,529.0,0,48.0,2,61.0,3,730.0,0,142.0,14,290.0,2,521.0,0,4819.0,0,1923.0,0,134.0,2,4118.0,0,1200.0,0
139,Vizzit,648.0,29.0,22.34,Appartement,1 pièce - 29 m²,,69008,Lyon,45.7432,4.87475,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/Akyx5cwa52mgyqjd,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,Studio/T1,2379.0,0,299.0,2,57.0,2,2491.0,0,654.0,0,641.0,0,455.0,1,1813.0,0,192.0,4,307.0,2,119.0,3,917.0,0,173.0,13,47.0,1,751.0,0,4925.0,0,2263.0,0,403.0,1,4347.0,0,1527.0,0
140,Vizzit,891.0,49.0,18.18,Appartement,2 pièce - 49 m² - s,"Découvrez cet appartement de 2 pièces de 50 m² à Lyon (69008). Il est situé au 4e étage d'un immeuble avec ascenseur. Son intérieur inclut une entrée, une cuisine aménagée équipée, une salle d'eau, une pièce à vivre, une alcôve et des toilettes. Cet appartement est équipé d'un chauffage individuel électrique. Disponible à partir de mi-juillet. LOYER CC / mois: 950 € dont 26 € de provisions pour charges - Honoraires charge locataire: 539 € dont 147 € TTC pour état des lieux - Dépôt de garantie: 924 € Réf. : LA2332 Coline GIROUD - - Retrouvez toutes nos annonces sur notre site: Honoraires de 539 € TTC à la charge du locataire comprenant 147 € TTC pour l'état des lieux. Zone soumise à encadrement des loyers. Loyer de référence majoré (loyer de base à ne pas dépasser) 1045.51 €/mois. Loyer de base 924 €/mois. Provision sur charges 26 €/mois, régularisation annuelle. Dépôt de garantie 924 €. Classe énergie D, Classe climat C Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2021: entre 840.00 et 1190.00 €.",69008,Lyon,45.74323,4.87002,https://www.vizzit.fr/fr/property/appartement/lyon-8eme/Aar7n6wrtqjz78i9,,2026-09-24,active,,True,gps,,True,Monplaisir / Bachut,T2,2163.0,0,105.0,3,227.0,3,2174.0,0,326.0,1,628.0,0,88.0,3,1589.0,0,554.0,0,68.0,2,52.0,3,725.0,0,118.0,14,268.0,2,505.0,0,4807.0,0,1897.0,0,124.0,2,4098.0,0,1175.0,0
141,Vizzit,2055.0,109.0,18.85,Appartement,4 pièce - 3 chambre - 109 m² - s - s,"Votre Régie Galyo a le plaisir de vous proposer à la location, proche des transports en commun, des commerces et de toutes commodités, cet appartement 4 pièces de 109 m² en DUPLEX.  Au 1er étage en duplex, d'une résidence sécurisée située quai Antoine Riboud à Lyon 2e, il se compose: en bas : d'une entrée, d'un séjour, d'une salle à manger, d'une cuisine aménagée et équipée (four, lave vaisselle, plaque de cuisson et frigo américain), d'un WC et d'une loggia. A l'étage : de 3 chambres dont l'une avec salle d'eau, d'une salle de bains et d'un WC séparé.  L'eau chaude, l'eau froide ainsi que le chauffage sont compris dans les charges. Vous bénéficiez d'un parking en sous-sol.  Zone soumise à encadrement des loyers :  Loyer de référence : 1333.46 euros HC Loyer de référence majoré : 1595.78 euros HC Compléments de loyers : 414.22 euros  Contact : Eva",69002,Lyon,45.743366,4.816045,https://www.vizzit.fr/fr/property/appartement/lyon-2eme/Amt0nx82yrfg0n0r,,2026-09-24,active,,True,gps,,True,Confluence,Grand (T4+),2576.0,0,65.0,5,281.0,1,1521.0,0,347.0,2,264.0,1,89.0,6,565.0,0,1616.0,0,166.0,3,226.0,1,1125.0,0,280.0,3,635.0,0,925.0,0,5413.0,0,1225.0,0,1534.0,0,3330.0,0,2036.0,0
142,Vizzit,1286.0,97.0,13.26,Appartement,4 pièce - 3 chambre - 97 m² - s - s,"REF:015439 EN EXCLUSIVITÉ ET SANS FRAIS D'AGENCE T4 de 97m² situé 3 RUE GALLAND 69007 LYON à proximité de la Place Jean Macé (bus, Tram T2, Gare et Métro B). Au 1 er étage avec ascenseur, le logement se compose d'une entrée avec rabgement, d'un spacieux séjour donnant sur une véranda, une cuisine séparée donnant sur un balcon, 3 chambres avec rangements, salle de bain et wc séparé. Chauffage individuel au Gaz. Possibilité de louer un GARAGE en sous sol au tarif suivant 57 euros CC/mois Montant du loyer 1 260,66 euros/mois HC, montant des charges 109,90 euros/mois. LOYER CC 1370,56 euros Pour info, zone soumise à encadrement des loyers - Le loyer HC ne peut dépasser 1 325 euros, soit le loyer de référence MAJORE de la Métropole",69007,Lyon,45.743441,4.837205,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Akj37tu70gbx0yo2,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Grand (T4+),2185.0,0,294.0,4,387.0,1,1166.0,0,444.0,1,732.0,0,354.0,4,653.0,0,665.0,0,439.0,1,285.0,2,601.0,0,259.0,6,388.0,1,967.0,0,4750.0,0,439.0,1,1166.0,0,3066.0,0,615.0,0
143,Vizzit,418.0,21.0,19.9,Appartement,1 pièce - 21 m²,"RUE DE GERLAND 69007 LYON - PROCHE METRO JEAN MACE Proche de toutes les commodités, commerces et transports en commun  Appartement T1 composé d'une cuisine, d'une pièce pouvant servir de séjour ou de chambre et d'une salle d'eau avec wc.  Bien soumis à l'encadrement des loyers : - Loyer de référence : 350.30 € - Loyer de référence majoré : 420.35 € - Complément de loyer : 9.65 €  Contact : Pauline",69007,Lyon,45.743451,4.841418,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/Ayjsec60au73sewj,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Studio/T1,2113.0,0,390.0,3,515.0,0,1230.0,0,460.0,1,429.0,1,401.0,3,537.0,0,771.0,0,382.0,3,203.0,3,302.0,1,383.0,3,488.0,1,969.0,0,4677.0,0,382.0,1,1345.0,0,3116.0,0,400.0,1
144,Vizzit,723.0,35.0,20.66,Studio,35 m² - Studio,"Résidence calme, sécurisée et arborée Sans vis à vis Studio spacieux et lumineux entièrement rénové Entrée indépendante Débarras indépendant spacieux aménagé Salle de bain avec baignoire Pièce de vie lumineuse, véritable parquet au sol. Grand balcon sans vis à vis . Important : chauffage et eau compris dans les charges mensuelles.",69007,Lyon,45.74359,4.85178,https://www.vizzit.fr/fr/property/appartement/lyon-7eme/A5x5vw2f3mqyt7yj,,2026-09-24,active,,True,gps,,True,Guillotière / Jean Macé,Studio/T1,1821.0,0,531.0,0,579.0,0,1218.0,0,724.0,0,474.0,1,189.0,5,384.0,1,140.0,8,315.0,3,185.0,2,577.0,0,210.0,6,336.0,1,1212.0,0,4578.0,0,500.0,1,1110.0,0,3320.0,0,276.0,1
