Description_A_Propos,Lien
"Au Coeur Des Brotteaux, Au 4E Etage Avec Ascenseur Beau T4 Meuble Comprenant Une Entree, Un Grand Sejour Salon Avec Placard, Trois Chambres (Equipes De Lits 2 Places) Avec Placards, Un Degagement, Une Salle De Bains Avec Douche, Meuble Vasque Et Seche Linge, Un Wc, Une Cuisine Equipee Avec Plaque Cuisson, Four, Hotte, Frigo, Lave Vaisselle, Lave Linge.. Chauffage Individuel Gaz. Ascenseur. Appartement Bourgeois . Ascenseur. Appartement Soumis A L Encadrement Des Loyers : Loyer De Reference 13.9€/M² Soit 1707.75€ Loyer De Reference Majore 16.7€/M² Soit 2051.76E Loyer Appartement 2051.76E + 337.93€ De Complement De Loyer . Loyer de 2 453,69 euros par mois charges comprises dont 64,00 euros par mois de provision pour charges (soumis à la régularisation annuelle). Les honoraires charge locataire sont de 1 611,92 euros ( soit 13,12 euros/m² ) dont 372,27 euros pour état des lieux ( soit 3,03 euros/m² ). Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 370 et 1 900 euros.",https://www.vizzit.fr/fr/property/appartement/lyon-6/A5whv2zq43j57c1i
"Appartement meublé à louer à Lyon 6ème arrondissement 249 crs Lafayette Bel et spacieux T3 de 103 m2 à proximité immédiate de la Part Dieu . Appartement lumineux et traversant superbe cuisine équipée, chauffage individuel gaz stores électriques.3ème étage s... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-6/Atsy9yplih3dww86
"Appartement T3 Avec Beaucoup De Cachet Au 1Ere Etage De L Immeuble Sur Cour Sejour Avec Cuisine Ouverte Plafond A La Francaise Tres Grande Chambre Avec Sa Salle D'eau Et Wc Une Piece Pouvant Faire Office De Bureau Donnant Sur Le Sejour Chauffage Individuel Au Gaz Loyer De Reference 980.41€ Loyer Majore 1174.93€. Loyer de 1 055,00 euros par mois charges comprises dont 60,00 euros par mois de provision pour charges (soumis la régularisation annuelle). Les honoraires charge locataire sont de 1 020,87 euros ( soit 13,12 euros/m² ) dont 235,76 euros pour état des lieux ( soit 3,03 euros/m² ). Logement consommation énergétique excessive. Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2390 et 3270 euros. Prix moyens des énergies indexés en 2021. Zone soumise encadrement des loyers. Le loyer de base du bien proposé est de 995 euros, le loyer de référence majoré (fixé par arrêté préfectoral) est de euros",https://www.vizzit.fr/fr/property/appartement/lyon-2/Aftkdx5us2bga3z5
"À Lyon 8Ème - Parfaitement situé entre les secteurs Monplaisir, Grange Blanche et Laënnec, à proximité immédiate du Centre Léon Berard. Autour de vous, tous les transports, commerces et services de proximité : boulangerie, banque, épiceries, pharmacie, restaurants, .. Vous aurez la possibilité de tout faire à pied. Transports : Métro D arrêt « Grange Blanche » à 5 min à pied Tram T2 arrêt « Jean Xxiii - M. Bastié » à 600m Tram T5 arrêt « Grange Blanche » à 500m Bus 24 et 34 arrêt « Longefer » à 2 minutes. Au 5ème étage et baigné de lumière, un appartement disposant d'une entrée distribuant un séjour avec cuisine aménagée et équipée, un balcon avec une vue dégagée, une grande chambre avec placard de rangement et donnant également accès au balcon, une salle d'eau avec douche à l'italienne et sèche-serviettes et des Wc séparés avec lave-mains. Un garage privatif et sécurisé dans la cour intérieure à l'arrière du bâtiment inclus ! Des travaux d'amélioration et de mise en conformité ont été réalisés afin d'optimiser l'isolation phonique et thermique de l'appartement. L'appartement est entièrement meublé et équipée d'éléments haut de gamme : - Lave-vaisselle - Four et micro-ondes - Frigo encastré - Lave-linge - Aspirateur sans-fil Dyson - Purificateur d'air Dyson dans le séjour et la chambre - Lit-coffre et placard-penderie dans la chambre - Salle d'eau avec carrelage tout hauteur - Nombreux rangements",https://www.vizzit.fr/fr/property/appartement/lyon-3/A9n3u35hd610uv5j
"Location Meublee Lodgis (Référence : 3L625898) : C'est dans une copropriété calme et sécurisée que vous trouverez au deuxième étage sans ascenseur ce beau logement meublé Composé d'une entrée avec rangements, d'un séjour avec cuisine intégralement équipée ouv... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-6/A3rpqvhf0vh4vxkc
"93 m2 proximité Part Dieu et ttes commodités 5° étage Standing hall d'entrée grand séjour avec cuisine semi ouverte 3 chambres dont une suite parentale avec salle de bains, une salle d'eau, 2WC,espace buanderie,cuisine semi equipée,terrasse avec peu de visàvis,chauffageet e... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/Aqompzuuc92mm2g7
"Loue appartement meublé T1 Bis de 36 m² environ avec balcon situé à Lyon 7ème. Proximité Université Jean Moulin - 4 minutes à pied du métro Garibaldi - 20 minutes à pied de la gare Lyon Part Dieu. L'appartement, situé au 1er étage, est composé de : Séjour de 19.08m² avec coin cuisine Chambre avec placard mural 9.04m² Hall de 3.6m² avec placard mural Salle de bain avec baignoire et Wc séparés. De plus il est loué avec une cave et un garage Entrée avec digicode - ascenseur Immeuble récent donnant sur rue très calme Chauffage électrique Loyer 820€ + Charges 60€/mois",https://www.vizzit.fr/fr/property/appartement/lyon-7/Avqmn351ew3ick2j
"Exceptionnel T3 Dans Le 2E Arrondissement Luxe, Confort & Prestige Situé en plein coeur du 2e arrondissement, cet appartement de 71 m2 allie élégance et fonctionnalité pour séduire les familles exigeantes en quête d'un cadre de vie idéal. Caractéristiques clés : 2 chambres spacieuses Parfait pour une petite famille Cuisine aménagée Optimisée pour votre quotidien Salle d'eau moderne Confort et praticité Balcon sur la longueur de l'appartement 6e étage (dernier niveau) avec ascenseur Lumière, tranquillité & vue dégagée Garage en plus pour 100 Eur Stationnement sécurisé, un atout rare Un emplacement stratégique : Proximité immédiate avec commerces, transports, pour une vie urbaine sans compromis. Loyer : 1 350 EUR/mois Une opportunité à saisir rapidement ! Charges : 50 Eur Dépôt de garantie : 2 600 Eur Disponibilité : de suite Contactez My Casa Immobilier dès maintenant pour découvrir ce bijou ! voir le numéro |",https://www.vizzit.fr/fr/property/appartement/lyon-2/Axmr6b56aeh3msm7
"À louer T2 meublé, dans une residence recente, situé à Lyon Montchat, à proximité immédiate de Grange Blanche, des transports et commerces. Appartement entièrement équipé : lave-vaisselle, lave-linge, chaudière individuelle, four électrique, micro-ondes, plaque à induction, Tv. Garage électrifié inclus Appartement non-fumeur Loyer : 1 200 € charges comprises (garage inclus) Dépôt de garantie : 2 mois de loyer 2 Garants (cautions solidaires) exigés, dossier complet obligatoire. Merci de vous présenter brièvement par message (situation professionnelle, revenus, durée souhaitée).",https://www.vizzit.fr/fr/property/appartement/lyon-3/A1zk8bh4tj4bs944
"Au coeur de la Croix-Rousse, appartement duplex dénommé Shantoung de type 4 entièrement meublé et équipé situé au 5ème et dernier étage dans un immeuble en copropriété avec ascenseur. Cet appartement moderne d'environ 125 m² + 73 m² de terrasse est agencé pour vous offrir intimité, praticité et convivialité. Il se compose au niveau bas d’une belle entrée composée de placards de rangements sur mesure, d'un wc, d'une buanderie avec lave linge et sèche linge, de 2 chambres avec chacune sa salle d'eau, et d'une 3ème chambre parentale très spacieuse avec salle de bains. Au niveau haut, une belle pièce à vivre climatisée vous attend avec son coin repas, son salon et sa vaste cuisine ouverte aménagée et entièrement équipée, un grand cellier et des toilettes. Une magnifique terrasse de 73 m² prolonge cet appartement avec une superbe vue sur Lyon et ses environs, parfait pour se détendre et profiter des beaux jours. Prestations haut de gamme et mobilier de qualité. Cour avec parking à vélos. Dpe () : D (consommation énergétique 189 kwh/m²/an) et Ges : B (consommation énergétique 6 kgco²/m²/an) L'erp a été établi et sera communiqué lors de la visite des lieux Loyer Mensuel Hors Charges : 4 405 € (avec complément de loyer) Charges Mensuelles : 185 € charges de copropriété et ménage hebdomadaire inclus. Le bailleur s'engage à proposer les services suivants en sus du loyer mentionné : ménage et/ou changement de linge de maison à une fréquence définie selon la demande. Dépôt de garantie : 2 mois de loyer Ht et hors charges soit 3 951 € Garantie : garant physique Référence de loyer minoré : 10.40 €/M² sans complément de loyers Référence de loyer majoré : 17.80 €/M² sans complément de loyers (= Loyer de référence majoré - loyer de base à ne pas dépasser) Disponible de suite",https://www.vizzit.fr/fr/property/appartement/lyon-4/A23i703wrdtpfv9d
"A 2 pas de la Presqu'ile et des métros, Magnifique T3, au 1er étage avec ascenseur qui vient d'être réhabilité (cuisine équipée, douche à l'italienne, Wc séparé, Dressing) avec de matériaux de qualité. Chauffage individuel gaz. Honoraires de 841,10 euros Ttc à la charge du locataire comprenant 122 euros Ttc pour l'état des lieux. Zone soumise à encadrement des loyers. Loyer de référence majoré (loyer de base à ne pas dépasser) 1078.65 euros/mois. Loyer de base 1078.65 euros/mois. Provision sur charges 40 euros/mois, régularisation annuelle. Complément de loyer 138,58 euros/mois. Dépôt de garantie 1 217,23 euros. Classe énergie D, Classe climat D Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1480.00 euros et 2050.00 euros sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : .",https://www.vizzit.fr/fr/property/appartement/lyon-3/A69rdfdlv9jg94ns
"À louer, direct propriétaire. Appartement d’exception, sur les quais de Saône à proximité immédiate du métro Valmy et du centre (Bellecour à deux arrêts de métro). Traversant et calme avec vue dégagée. T4 de 128 m² avec le charme de l’ancien (parquet chevron, moulures) refait à neuf avec une grande hauteur sous plafond et lumineux, il dispose : - d’un séjour spacieux, vue dégagée sur les quais, avec cheminée en marbre et moulures - d’une cuisine américaine entièrement équipée (four, lave vaisselle, hotte et nombreux rangements) ouverte sur le séjour - d’une salle à manger de réception (pouvant éventuellement être transformée en chambre) - de deux chambres avec dressing et rangements - une salle de bain (double vasque, douche à l’italienne et baignoire) ainsi que des toilettes séparées. L’Appartement est loué entièrement meublé avec un mobilier haut de gamme et de nombreux rangements.",https://www.vizzit.fr/fr/property/appartement/lyon-9/A6otvdrwqia2nnno
"Lyon 2 - Ainay, au 4ème étage d'un immeuble avec ascenseur, très bel appartement en angle, rénové et très lumineux, comprenant une grande entrée desservant salon, salle à manger, une grande cuisine meublée et partiellement équipée neuve, quatre chambres, une salle de bains, une salle d'eau, toilette séparée. Chauffage individuel au gaz. Proche des transports, commerces, écoles. Zone soumise à l'encadrement des loyers. Loyer de référence majoré : 2 410.77 euros / Loyer de référence : 2 003.55 euros. Classe énergétique catégorie : C Estimation des coûts annuels d'énergie : entre 2 261.00 euros et 3 059.00 euros. Frais état des lieux : 3.03 euros/m² soit 493.00 euros (loi Alur). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",https://www.vizzit.fr/fr/property/appartement/lyon-2/Atotxwaure3igahj
"A quelques minutes à pieds de la Part-Dieu côté Villette, près de tous les commerces essentiels. Au 5ème étage d'une résidence de 2001, interphone et ascenseur, appartement traversant très lumineux. Il est composé d'un grand séjour avec cuisine ouverte en pa... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/Aj8prvz8tye0hw7v
"Particulier loue T2 de 44m² à Gerland, proche du métro Jean Jaurès et du tramway T1 et T6. Appartement deux pièces traversant, au 2ème étage sans ascenseur. Séjour avec cuisine ouverte (comprenant un lave vaisselle, un four et une plaque a induction + hotte) 1 chambre parquet avec placard, salle d'eau avec douche et Wc. Loyer de 720 euros + 30 euros de charges soit 750 euros Eau Et Electricite Non Comprises. Disponible début Mars. Contact par téléphone Svp Agence s’abstenir. Merci.",https://www.vizzit.fr/fr/property/appartement/lyon-7/An9sdhvdue13htae
"Idéalement situé dans la résidence verdoyante ""Chantoiseau"" à Caluire-et-Cuire, venez découvrir ce charmant T2 meublé de 32m² ! Il se compose d'une entrée desservant la salle d'eau, une chambre ainsi qu'une agréable pièce de vie avec kitchenette entièrement équ... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-4/Aulkitm4pl5g2685
"Secteur Monchat Type 2 Avec Garage- Dans une résidence récente sécurisée avec gardien, appartement de 2 pièces composé d'une entrée sol marbre, d'un séjour sol marbre donnant sur un balcon, une chambre , une cuisine indépendante aménagée, une salle de bains ... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/Aq2incvezn8d1dnb
,https://www.vizzit.fr/fr/property/appartement/lyon-2/Atqvdbafz02a5a2t
"Au sein d'un copropriété des années 1890, proche des commerces et des transports, nous vous présentons ce joli T1bis meublé de 33.53m² au troisième et dernier étage.



L'appartement se compose d'une entrée, d'un séjour, d'une cuisine aménagée et équ... V... Voir plus sur guy-hoquet.com",https://www.vizzit.fr/fr/property/appartement/lyon-7/Ayzaelblq7bbw1ja
"Je loue cet appartement meublé de 2 pièces de 38m² situé au 3ème étage d'un immeuble bourgeois, dans le quartier des Brotteaux à Lyon 6. Cet appartement comprend une chambre et une salle de bain. La cuisine est équipée et ouverte sur le séjour, offrant une belle luminosité grâce à l'orientation sud. - Cuisine équipée - Cuisine ouverte - Salle d’eau avec douche à l’italienne et toilettes séparés. - Grande chambre avec rangements Équipement : Tv Oled 120 cm et la seconde de 80 cm Full Hd, Nespresso, micro ondes, lave linge, four, plaques de cuisson , , balai aspirateur, enceintes…..) Les équipements sont neufs ou quasi neufs et de hautes qualités. L'appartement est situé dans un quartier calme et agréable des Brotteaux à Lyon. Pas de vis à vis rare dans ce secteur. Belle hauteur sous plafond, cheminée, parquet, tous le charme de l’ancien refait à neuf. Chauffage électrique individuel. Classe énergie C - Classe climat C. Loyer 980 charges comprises (dont 30 euros de charges) Caution : 1900 euros N'hésitez pas à me pour plus d'informations ou pour organiser une visite. Garants obligatoire merci",https://www.vizzit.fr/fr/property/appartement/lyon-6/Ap18ycjia8olhvo7
"Lyon 2 (69), appartement de 62 m2 à louer meublé. Libre à la location, il se compose de 3 pièces avec 2 chambres. Proposé par un particulier pour un loyer mensuel de 1.405 euros. Avantages du logement : - Cuisine équipée - Cuisine indépendante - Cave Ce propriétaire utilise LocService pour sélectionner ses futurs locataires. Pour proposer directement votre candidature pour ce logement Et toutes les locations conformes à votre recherche, il suffit de vous inscrire sur LocService. Les propriétaires vous contactent directement et les locations sont certifiées sans frais d'agence. Comment ça marche ? 1/ Vous décrivez votre location idéale sur LocService 2/ Votre candidature est transmise aux propriétaires concernés 3/ Les propriétaires vous contactent directement. Vous réglez une seule fois 34 euros (29 euros pour les étudiants) pour toute la durée de votre recherche. Sans abonnement - Sans prélèvement - Sans commission. Depuis sa création en 2005, LocService a accompagné plus de 2,9 millions de particuliers. Pourquoi pas vous ?",https://www.vizzit.fr/fr/property/appartement/lyon-2/A1dnsbi9i2t1w8k8
"A deux pas du métro Sans SouciAppartement entièrement rénové et meublé Une pièce de vie avec canapé, luminaires, table basse.Cuisine équipée et meublée avec réfrigérateur, plaques de cuisson, micro-ondes, vaisselle, ustensiles de cuisine, lave-linge et lave-vaisselle (...)1 belle chambre1 Salles d'eau avec wcLoyer de référence: 671.93 Loyer de référence majoré: 807.17Disponible de suiteVotre contact: Loyer €863/mois charges comprises dont charges récupérables: €63/mois | Honoraires charge locataire: €549.38 Ttc dont honoraires d'état des lieux: €126.78 Ttc | Dépôt de garantie: €1 600 | Lyon 08ème | Surface habitable: 42.26m²Nos honoraires",https://www.vizzit.fr/fr/property/appartement/lyon-8/Abi6v77zm9tx2gc5
"F4, bon état, secteur calme, balcon, vue Fourviere et espaces verts, 3eme étage sur 7, ascenseur, 3 chambres, séjour, salle de bains et salle d’eau, cave, jardin collectif, chauffage central,libre 1 mars 2026.",https://www.vizzit.fr/fr/property/appartement/lyon-1/Aqlusgjhy1tmi3nz
"À louer, bel appartement 3 pièces meublé de 57 m², situé à Lyon 7 dans le quartier de Debourg, à proximité immédiate du métro et des trams T1 et T6, offrant un accès rapide au centre-ville et aux principaux axes. L'appartement est proposé entièrement meublé ... Voir plus sur leboncoin.fr",https://www.vizzit.fr/fr/property/appartement/lyon-7/An00ie7gz6lj8msr
,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aclmrbbma3p3iwff
"Particulier loue Lyon 7ème Av Berthelot petit immeuble tranquille vue dégagée En bas du T2 Berthelot / Garibaldi et à 2mn du métro, gare Sncf de la place J. Macé Commerces de proximité et marché mercredi et samedi matin Le studio se situe a proximité de l'université Lyon 2, de la Fac de lettre, de l'IUP santé Décor personnalisé et chaleureux studio de 21M2 Composé de : Entrée, pièce à vivre avec double vitrage, parquet en chêne, cuisine équipée (plaque vitro, frigo/congélateur lave linge), dressing, salle de bain (sèche serviette), chauffage indépendant électrique nouvelle génération basse consommation. 2ème étage sans ascenseur interphone Loyer 605 €uros / mois Charges de copropriété 30 € / mois (provision de charges locatives de l'immeuble) Cette somme ne comprend pas l'eau et l'électricité (en plus, charge locataire). Disponible à partir du 18 novembre Cautions et 2 garants exigées prévoir un dossier complet candidat et garants avant visite avec numéros de portables (envoyé par la poste ou par mail) - Photocopie carte d'identité recto/verso du locataire et des cautionnaires, - Photocopie des 3 derniers bulletins de salaire des cautions ou autres justificatifs de revenus (caisse de retraite.), - Photocopie carte d'étudiant le cas échéant, - Photocopie du dernier avis d'imposition sur le revenu, - Photocopie de la taxe d'habitation, - Attestation d'emploi Cdd ou Cdi de l'employeur, - Photocopie des 3 dernières quittances de loyer ou taxe foncière des cautions ou certificat d'hébergement, - Photocopie justificatif de domicile (facture d'eau, d'électricité,...). Pas de frais d'agence Temps de transport Jean Macé - Gerland : 4 minutes Jean Macé - Perrache : 5 minutes Jean Macé - Part dieu : 8 minutes Jean Macé - Charpennes : 9 minutes Jean Macé - Bron/Porte des Alpes : 28 minutes Jean Macé - la Doua/INSA : 30 minutes Ce studio bénéficie d'un accès direct aux établissements d'enseignement supérieur grâce à une excellente desserte des transports en commun (métro. Bus. Vélo'v",https://www.vizzit.fr/fr/property/appartement/lyon-7/Ajmotf1kyl2lz518
"Lyon 9°, à proximité du métro ligne D, appartement de type 2 d'environ 49 m² avec vue dégagée comprenant une entrée, un séjour , une cuisine aménagée, une chambre, une salle d'eau, un dressing, une cave au même niveau. Parking collectif. Chauffage et eau froide compris dans les charges. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques. Gouv. Fr",https://www.vizzit.fr/fr/property/appartement/lyon-9/Ah1aynwhxmqzcwgr
"Bonjour, je loue mon appartement à la Croix-Rousse pour 4 à 8 semaines (durée flexible selon vos besoins). Je suis la propriétaire. Je suis totalement flexible sur les dates également, à partir de mi février. D’Une surface de 90m² au sol, il comporte une grande pièce de vie avec jolie auteur sous plafond, une salle de bain avec baignoire, un toilette séparé, une buanderie, un coin bureau, un grand dressing et deux chambres en mezzanine. Je le loue entièrement meublé. Le prix du loyer comprend toutes les charges : eau, électricité, chauffage, Internet, abonnements Amazon prime, Canal+, Netflix Disney. Simplifiez-Vous la vie dans ce logement paisible et central situé en plein cœur de La Croix rousse. A quelques mètres du métro croix rousse, vous bénéficiez de la vie familiale et chaleureuse de ce quartier réputé et animé la journée (commerces, restaurants, bars) tout en appréciant le calme véritable la nuit. Bonus : vous pourrez profiter du jardin commun à l’immeuble. L’Appartement se situe au deuxième étage, il y a un ascenseur.",https://www.vizzit.fr/fr/property/appartement/lyon-4/Ah82lq7w2y857rnt
"Au coeur de la Croix-Rousse, appartement dénommé Taffetas de type 3 entièrement meublé et équipé situé au 1er étage dans un immeuble en copropriété de 5 étages avec ascenseur. Cet appartement moderne d'environ 70 m² + 20 m² de jardin d'hiver est agencé pour vous offrir intimité, praticité et convivialité. Il se compose d’une belle entrée composée de placards de rangements sur mesure, d'un wc, d'une belle pièce à vivre très lumineuse avec cuisine ouverte aménagée et entièrement équipée, de 2 belles chambres avec placards dont 1 parentale avec sa propre salle d'eau + salle de bains indépendante. Un magnifique jardin d'hiver fermé prolonge cet appartement pour se détendre et profiter des beaux jours. Prestations haut de gamme et mobilier de qualité. Cour avec parking à vélos. Dpe () : C (consommation énergétique 105 kwh/m²/an) et Ges : C (consommation énergétique 20 kgco²/m²/an) L'erp a été établi et sera communiqué lors de la visite des lieux Loyer Mensuel Hors Charges : 1960 € (avec complément de loyer) Charges Mensuelles : 90 € Le bailleur s'engage à proposer les services suivants en sus du loyer mentionné : ménage et/ou changement de linge de maison de manière hebdomadaire ou à toute autre fréquence selon la demande. Dépôt de garantie : 2 mois de loyer Ht et hors charges soit 3 029 € Garantie : garant physique Pas de garantie Visale Référence de loyer minoré : 10.80 €/M² sans complément de loyers Référence de loyer majoré : 18.50 €/M² sans complément de loyers (= Loyer de référence majoré - loyer de base à ne pas dépasser) Disponible de suite",https://www.vizzit.fr/fr/property/appartement/lyon-4/Ap0fy017htnw08o8
"À Louer : Appartement T1 situé dans le 7ème arrondissement de Lyon, dans un quartier dynamique. Ce bien d'une superficie de 20 m² est idéal pour une personne seule ou un étudiant à la recherche d'un logement fonctionnel et moderne. Voir plus




L'appartement ... Voir plus sur citya.com",https://www.vizzit.fr/fr/property/appartement/lyon-7/Aqallg0szts9wdj1
"À Louer : Appartement T2 situé dans le 7ème arrondissement de Lyon, dans un quartier dynamique et agréable. Ce bien immobilier offre une superficie de 38 m², idéal pour un couple ou une personne seule à la recherche d'un cadre de vie confortable. Voir plus
... Voir plus sur citya.com",https://www.vizzit.fr/fr/property/appartement/lyon-7/Ahuc1plel17oyzym
"850€ cc - a saisir fin février à saxe gambetta lyon 3ème. Studio meublé de 27 m², composé d'une entrée, séjour, kitchenette équipée, salle de douche, wc, placards, double vitrage. Zone soumise à encadrement des loyers - loyer de base : 750€ - loyer de référence ma... Voir plus sur lesiteimmo.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/A4733eqgpltgri0y
"Studio meublé 28m² / Metro Vaise - Lyon 9. La prise de rendez-vous s’effectue en ligne. Merci de remplir la rubrique "" l’agence"". Vous recevrez instantanément un email et un Sms vous invitant à choisir un créneau pour visiter le bien.

Venez découvrir ce st... Voir plus sur orpi.com",https://www.vizzit.fr/fr/property/appartement/lyon-9/Axwqqdeheorzot15
"T2 meublé 44 m² – balcon, climatisation, garage – Lyon 3 Part-Dieu À louer appartement T2 meublé de 44 m², situé dans le secteur Part-Dieu – Lyon 3, proche gare (500 mètres), transports et commerces. ? 3ᵉ étage avec ascenseur dans une résidence récente (2000), ca... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/Ab8rgucul4iad01w
"Régie Cifi vous propose à la location, un bel appartement non meublé de type 1 bis de 35.44 m2. L'appartement au 2ème étage sans ascenseur se compose d'une d'entrée desservant une cuisine, une chambre, une annexe, une salle de douche et Wc séparés. Production d'... Voir plus sur seloger.com",https://www.vizzit.fr/fr/property/appartement/lyon-3/A4rwfuhtb09ets0k
"Lyon 6ème - Garibaldi Découvrez ce bel appartement de type T2 de 45,06m² situé au 3ème étage avec ascenseur. Entièrement refait à neuf en mai 2023, il est composé d'une pièce de vie principale donnant sur un balcon, une chambre, une cuisine aménagée et équipée, une salle d'eau et des toilettes séparées. Une cave complètent ce bien. Possibilité de louer un garage pour 130€/mois en complément. L'immeuble bénéficie d'un service de gardiennage. Disponible lde suite - Loyer charges comprises: 1040 € - Charges mensuelles 113 € : chauffage, eau froide, eau chaude, ascenseur et entretien de la copropriété, gardien (soumises à régularisation). - Honoraires: 591,19 € à la charge du locataire dont 136,53 euros d'état des lieux d'entrée. Dpe: classé D Zone soumise à l'encadrement des loyers. Loyer de référence majoré: 17.80€/m². Complément de loyer: 124,93€ (balcon et cave privatifs) Agence Solygest - -",https://www.vizzit.fr/fr/property/appartement/lyon-6/Ap3blbtjxvwxe14r
