id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url
48,Orpi,1200.0,75.0,16.0,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 75 m2 5 - Saint - Irénée Message 2 cha mbres Balcon Cave Bon état Meublé Ascenseur Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-596ba3b4-4379-49e8-aebf-aa24d056471d/
52,Orpi,994.0,40.0,24.85,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 40 m2 3 - Villette Message Studio Bal con Bon état Meublé Ascenseur Etage : 3 Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-3-69003-0c919280-bd31-4fc6-924e-1b6682a898ee/
53,Orpi,1283.0,68.0,18.87,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 68 m2 3 - Férrandière Message 2 cham bres Balcon Cave Bon état Non meublé Etage : 4 Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-b9553abc-f4d8-4a65-a49c-e9c5b8bf8d0a/
55,Orpi,502.0,10.0,50.2,Appartement,1 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION 10 m2 7 - Debourg Message B alcon À rafraîchir Non meublé Ascenseur Rez - de - chaussée Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-7-69007-d4405a0f-252a-4cdd-9a66-33ce7673ee3c/
58,Orpi,1231.0,63.0,19.54,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 63 m2 3 - Férrandière Message 2 cham bres Balcon Bon état Meublé Ascenseur Etage : 1 Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-d2fe21f0-1d39-4ca9-934d-87e574706446/
59,Orpi,1313.0,61.0,21.52,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 61 m2 2 - Perrache Message s Balcon Bon état Meublé Ascenseur Etage : 1 Favoris,69002,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-2-69002-9ff65489-3174-4a45-905a-d696605408e2/
60,Orpi,1590.0,98.0,16.22,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 98 m2 5 - Saint - Paul Message 2 chamb res Terrasse Parfait état Meublé Etage : 3 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-546d3d78-2ce1-4994-9eb0-a35d9d46f245/
61,Orpi,957.0,44.0,21.75,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 44 m2 5 - Fourvière Message 1 chambr e Bon état Non meublé Ascenseur Etage : 2 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-2af6d0d5-01ca-46cf-90c6-d2cb030d59ec/
62,Orpi,741.0,39.0,19.0,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 39 m2 6 - Foch Mess age Bon état Non meublé Rez - de - chaussée Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-92c523e5-47d8-49a0-8b67-52e92a4407ba/
63,Orpi,605.0,22.0,27.5,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 22 m2 3 - Montchat Message Studio Bon état Non meublé Etage : 2 Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-3-69003-8a85c3fc-8f66-4e97-b94d-dc983efb95a9/
64,Orpi,609.0,21.0,29.0,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 21 m2 7 - Debourg Message Studio Bon état Meublé Rez - de - chaussée Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-7-69007-2424-028948-052/
66,Orpi,1964.0,116.0,16.93,Appartement,4 pièce - EXCLUSIVITÉ par mois LOCATION s 116 m2 5 - Fourvière Message 3 chamb res Bon état Meublé Ascenseur Etage : 1 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-5-69005-2c7a891b-2b4b-45b3-a9ff-dfeaae835d07/
67,Orpi,859.0,47.0,18.28,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 47 m2 4 - Quai de Saône Message 1 ch ambre Bon état Non meublé Etage : 4 Favoris,69004,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-4-69004-97afe692-f74e-4ef5-8ab1-65e24caceb80/
68,Orpi,1850.0,75.0,24.67,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 75 m2 2 - Confluence Message 2 chamb res Balcon Bon état Meublé Ascenseur Etage : 7 Favoris,69002,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-2-69002-892ab353-6776-4cd7-8779-c0e109006eba/
69,Orpi,2140.0,109.0,19.63,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 109 m2 1 - Jardin des Plantes Message s Parfait état Meublé Ascenseur Etage : 5 Favoris,69001,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-1-69001-85f1d774-8099-44d3-bb80-0c008b07c64e/
71,Orpi,873.0,46.0,18.98,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 46 m2 7 - Guillotière Message 1 cham bre Terrasse À rafraîchir Non meublé Ascenseur Etage : 3 Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-7-69007-ce3fc1b2-f7c0-44e0-b990-3bd8910fe754/
72,Orpi,1800.0,95.0,18.95,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois PRIX EN BAISSE LOCATION s 95 m2 Ly on 6 - Tête d'Or Message s Cave Bon état Meublé Rez - de - chaussée Favoris,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-6-69006-24bcac90-5b51-4f72-bc6e-06184629c69b/
73,Orpi,870.0,57.0,15.26,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 57 m2 5 - Ménival Mes sage Balcon Bon état Meublé Ascenseur Rez - de - chaussée Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-479976fc-d497-46b3-afa2-735087c7a48f/
74,Orpi,1120.0,64.0,17.5,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 64 m2 8 - Moulin à Vent Message 2 ch ambres Balcon Bon état Meublé Ascenseur Etage : 3 Favoris,69008,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-8-69008-70dc7ef3-12b6-4dc1-94b4-fa71fb3fde54/
75,Orpi,1630.0,86.0,18.95,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 86 m2 6 - Foch Mess age s Cave Bon état Non meublé Ascenseur Etage : 5 Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-6-69006-e4daecc4-97ce-472f-9f9a-237869aa8e47/
76,Orpi,1100.0,63.0,17.46,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 63 m2 6 - Foch Mess age Balcon Cave Bon état Meublé Ascenseur Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-474af757-0bf9-4045-b4c2-45a13e4005cd/
77,Orpi,1100.0,54.0,20.37,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 54 m2 2 - Confluence Message Balcon Terrasse Bon état Non meublé Ascenseur Favoris,69002,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-2-69002-f0bbc7de-b457-49aa-a57d-d34d9cbb4068/
78,Orpi,1317.0,73.0,18.04,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 73 m2 8 - Moulin à Vent Message 2 ch ambres Balcon Cave Bon état Meublé Ascenseur Favoris,69008,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-8-69008-f0ee91b1-a584-4b9a-b4ee-928b119452d7/
79,Orpi,902.0,49.0,18.41,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 49 m2 8 - Santy Message Bo n état Meublé Ascenseur Rez - de - chaussée Favoris,69008,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-8-69008-43fcaf04-37f4-43e1-a0a5-251ab19f4c6e/
80,Orpi,1300.0,59.0,22.03,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 59 m2 1 - Croix Rou sse Message Balcon Bon état Meublé Etage : 5 Favoris,69001,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-1-69001-802f8077-8c82-4096-ab81-d03b6b98f1b1/
81,Orpi,1080.0,54.0,20.0,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 54 m2 5 - Vieux Message 1 chamb re Parfait état Meublé Etage : 3 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-4d542d10-e2d8-4c73-81e3-352e10d942ae/
82,Orpi,95.0,15.0,6.33,Appartement,par mois LOCATION Stationnement 15 m2 7 - Debourg Message Ascenseur Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-stationnement-lyon-7-69007-54ea3e8d-feeb-40d1-9e0a-00b9e116c58d/
83,Orpi,1100.0,54.0,20.37,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 54 m2 5 - Saint - Georges Message 1 ch ambre Parfait état Meublé Etage : 4 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-e7441cc7-b9fb-4b0d-a825-808f84dbddb9/
84,Orpi,1299.0,42.0,30.93,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 42 m2 5 - Saint - Georges Message 2 ch ambres Bon état Meublé Ascenseur Etage : 2 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-430c1733-385b-4fab-9e09-baaf560809a6/
85,Orpi,975.0,59.0,16.53,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 59 m2 5 - Saint - Just - Trion Message Cave Bon état Non meublé Etage : 2 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-fbf4b899-cd26-4d86-8e85-09898f5cea2a/
86,Orpi,900.0,59.0,15.25,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 59 m2 9 - Gare de V aise Message s Bon état Non meublé Ascenseur Etage : 2 Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-9138e643-001d-4c5b-bca6-5b563e5a6471/
87,Orpi,990.0,57.0,17.37,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 57 m2 9 - Valmy Mes sage s Parfait état Meublé Etage : 4 Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-553daa07-1067-49bf-bcb4-49d0eea028fa/
88,Orpi,987.0,72.0,13.71,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 72 m2 7 - Place Jean Jaurès Message s Balcon Bon état Non meublé Ascenseur Rez - de - chaussée Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-7-69007-35-028082-297/
89,Orpi,990.0,48.0,20.62,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 48 m2 3 - Préfecture Message 1 chamb re Balcon Bon état Meublé Etage : 1 Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-3-69003-2453-028948-857/
90,Orpi,1545.0,117.0,13.21,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 117 m2 3 - Lacassag ne Message s Terrasse Bon état Non meublé Rez - de - chaussée Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-3-69003-958f2717-d61a-48e9-8ef4-d3ad26f836bf/
91,Orpi,420.0,16.0,26.25,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 16 m2 9 - Ile Barbe Message Studio Bo n état Non meublé Etage : 1 Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-9-69009-de5fa931-c08d-4dc0-b91e-10cf5e39afe6/
92,Orpi,2150.0,99.0,21.72,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 99 m2 6 - Masséna M essage s Balcon Cave Bon état Meublé Ascenseur Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-6-69006-cc1179ab-a48b-492a-a78f-f5ed9691060a/
93,Orpi,1089.0,63.0,17.29,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 63 m2 8 - Bachut Message s Terrasse Bon état Non meublé Ascenseur Etage : 4 Favoris,69008,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-8-69008-25e95ce5-3b06-4e63-81f0-eec307c81ef6/
94,Orpi,935.0,50.0,18.7,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 50 m2 8 - Bachut Message B on état Non meublé Ascenseur Etage : 5 Favoris,69008,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-8-69008-121e932d-6bb8-4d70-b28e-bafcb0d632c1/
95,Orpi,1230.0,80.0,15.38,Appartement,3 pièce - 2 chambre - par mois LOCATION s 80 m2 5 - Vieux Message s Cave Bon état Non meublé Rez - de - chaussée Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-39b7c9b3-03f3-4f71-b30d-0b9f498bfbc4/
96,Orpi,1100.0,46.0,23.91,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 46 m2 7 - Garibaldi Message Cave Parfait état Meublé Ascenseur Etage : 1 Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-7-69007-bb404dbc-37ef-4b1c-95a6-8ac68c72f086/
97,Orpi,470.0,16.0,29.38,Studio,1 pièce - par mois LOCATION 16 m2 9 - Ile Barbe Message Studio Parfait état M eublé Rez - de - chaussée Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-9-69009-c388768f-579b-493d-bb4a-0f618417a46e/
98,Orpi,100.0,10.0,10.0,Appartement,EXCLUSIVITÉ par mois LOCATION Stationnement 10 m2 9 - Valmy Message Portail électrique Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-stationnement-lyon-9-69009-7a78f0f2-8bbf-451f-a8c6-4617219c0990/
99,Orpi,622.0,18.0,34.56,Appartement,1 pièce - par mois PRIX EN BAISSE LOCATION 18 m2 7 - Guillotière Message Stud io Bon état Meublé Ascenseur Etage : 6 Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-7-69007-e5ccea48-b18c-4fbc-8e7d-141effba2255/
100,Orpi,1763.0,83.0,21.24,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 83 m2 6 - Les Brotteaux Message 2 ch ambres Bon état Non meublé Ascenseur Etage : 1 Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-4421c599-e310-4e0b-80da-1e5a11496e38/
103,Orpi,827.0,45.0,18.38,Appartement,1 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION 45 m2 9 - Valmy Message Bon état Meublé Etage : 1 Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-9-69009-860cc16a-0b7d-4719-8de7-d9aa2b59b899/
104,Orpi,3000.0,166.0,18.07,Maison,7 pièce - 5 chambre - par mois LOCATION Maison s 166 m2 3 - Montchat Message s Terrasse Cave Bon état Garage Non meublé Favoris,69003,Lyon,,,https://www.orpi.com/annonce-location-maison-t7-lyon-3-69003-3118b33b-ac49-4db9-bc02-ddfca34ac8cf/
107,Orpi,2580.0,147.0,17.55,Maison,6 pièce - VISITE VIRTUELLE par mois LOCATION Maison s 147 m2 9 - Champvert Message 5 chamb res Balcon Terrasse Bon état Garage Non meublé Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-maison-t6-lyon-9-69009-f4364878-b5b6-4471-abd4-097d70722d8f/
112,Orpi,1840.0,77.0,23.9,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ par mois LOCATION s 77 m2 7 - Debourg Message s Balcon Bon état Meublé Ascenseur Etage : 3 Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-7-69007-1eeaead5-8b91-471d-b1d4-c2afcb5ef9fe/
113,Orpi,1400.0,92.0,15.22,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois PRIX EN BAISSE LOCATION s 92 m2 Ly on 7 - Garibaldi Message s Bon état Non meublé Ascenseur Etage : 7 Favoris,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-7-69007-da09702a-d0a6-46f1-9348-bdad51411c3a/
114,Orpi,809.0,53.0,15.26,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 53 m2 7 - Debourg Message Bon état Meublé Etage : 1 Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-7-69007-eb34fdb8-33a2-44b5-a728-5ac849da3f17/
115,Orpi,1387.0,66.0,21.02,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 66 m2 7 - Debourg Message s Balcon Bon état Meublé Ascenseur Rez - de - chaussée Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-7-69007-37a91129-243d-4614-bd3a-d4ce37c11615/
116,Orpi,1433.0,86.0,16.66,Appartement,3 pièce - 3 chambre - EXCLUSIVITÉ par mois LOCATION s 86 m2 7 - Debourg Message s Balcon Terrasse À rafraîchir Non meublé Ascenseur Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-7-69007-0079ca6a-5085-467e-a7dd-045187c95a7e/
117,Orpi,1350.0,81.0,16.67,Appartement,4 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 81 m2 9 - La Duchèr e Message s Balcon Cave Bon état Exposition : Sud Non meublé Favoris,69009,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-9-69009-87559fae-fd4d-4333-9603-01331ca974e8/
118,Orpi,1950.0,50.0,39.0,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 50 m2 6 - Foch Mess age Balcon Cave Bon état Non meublé Ascenseur Favoris,69006,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-e919fdb0-5de5-4f7f-b755-7fe86f29b72f/
120,Orpi,100.0,14.0,7.14,Appartement,EXCLUSIVITÉ par mois LOCATION Stationnement 14 m2 7 - Garibaldi Message Favoris,69007,Lyon,,,https://www.orpi.com/annonce-location-stationnement-lyon-7-69007-3228-028004-190/
121,Orpi,2250.0,180.0,12.5,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 180 m2 5 - Vieux Ly on Message s Cave Bon état Non meublé Etage : 1 Favoris,69005,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-5-69005-83f755c7-66f2-420b-a513-05b2db60b833/
122,Orpi,1356.0,75.0,18.08,Appartement,4 pièce - s 75 m2 1 356 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-8-69008-0c2c2411-f268-4548-ad2d-015ce94445a1/
123,Orpi,790.0,45.0,17.56,Appartement,2 pièce - s 45 m2,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-9-69009-aa97219b-3704-406b-9407-151b53c08225/
124,Orpi,877.0,46.0,19.07,Appartement,2 pièce - s 46 m2 877 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-907f7736-7237-4af1-9a6d-c0ad35eed7b9/
125,Orpi,1400.0,86.0,16.28,Appartement,3 pièce - s 86 m2 1 400 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-c613f31e-6f5e-4077-9987-415792fe96bb/
126,Orpi,840.0,30.0,28.0,Appartement,1 pièce - 30 m2 840 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-6-69006-88beaf1a-71d6-4823-93c2-ef6671d9222a/
127,Orpi,1749.0,82.0,21.33,Appartement,5 pièce - s 82 m2 1 749 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t5-lyon-8-69008-43caac36-dc50-4ab2-9323-1aa09a338588/
128,Orpi,1060.0,47.0,22.55,Appartement,2 pièce - s 47 m2 1 060 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-30ed4d33-7006-47ea-a264-7582ba8c5984/
129,Orpi,1843.0,117.0,15.75,Appartement,4 pièce - s 117 m2 1 843 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-2-69002-5b10371f-0c27-4d7a-bc7e-5441b6edf80b/
130,Orpi,820.0,50.0,16.4,Appartement,2 pièce - s 50 m2 820 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-41e2e1d4-7a09-462d-a73f-b1e59af08757/
131,Orpi,1788.0,100.0,17.88,Appartement,4 pièce - s 100 m2 1 788 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-3-69003-d16dc125-b0e4-42d6-93b2-4a88d894eb52/
132,Orpi,1343.0,66.0,20.35,Appartement,3 pièce - s 66 m2 1 343 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-c468bda0-d703-40ca-add4-0ea0c86b32fe/
133,Orpi,1600.0,90.0,17.78,Appartement,4 pièce - s 90 m2 1 600 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-3-69003-24879f1a-9c98-4945-8cb4-d5106c348993/
134,Orpi,990.0,43.0,23.02,Appartement,2 pièce - s 43 m2 990 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-1-69001-215fa0de-f5b7-4028-87ab-9616d8cb6af2/
136,Orpi,1680.0,99.0,16.97,Appartement,5 pièce - s 99 m2 1 680 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t5-lyon-2-69002-f6ffb32c-44c5-4361-82d0-88ac0d94acb1/
139,Orpi,1190.0,49.0,24.29,Appartement,2 pièce - s 49 m2 1 190 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-01479472-d3be-4389-b04b-17979cf718d5/
140,Orpi,620.0,21.0,29.52,Appartement,1 pièce - 21 m2 620 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t1-lyon-4-69004-a132afc9-d175-443a-8f89-e03e477b7dc3/
141,Orpi,1300.0,65.0,20.0,Appartement,3 pièce - s 65 m2 1 300 €par mois PRIX EN BAISSE LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-6-69006-7b1fa4ff-d4a0-4193-b704-81fb307ff544/
142,Orpi,1700.0,106.0,16.04,Appartement,4 pièce - s 106 m2 1 700 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-4-69004-c0ee0b91-c728-47a8-89cc-90227dac1125/
143,Orpi,1520.0,113.0,13.45,Appartement,4 pièce - s 113 m2 1 520 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-5-69005-fb6091e2-5857-402f-bb87-c8f8bc84baa3/
144,Orpi,1450.0,108.0,13.43,Appartement,4 pièce - s 108 m2 1 450 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-8-69008-173272dc-2cfc-48ec-996a-e0d8e770316c/
145,Orpi,900.0,52.0,17.31,Appartement,2 pièce - s 52 m2 900 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-3-69003-797b3361-820b-42b9-9212-54c317530164/
146,Orpi,110.0,14.0,7.86,Appartement,Stationnement 14 m2 110 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-stationnement-lyon-3-69003-4cd53631-ecef-44ec-aebf-219d111a764f/
147,Orpi,1670.0,53.0,31.51,Appartement,4 pièce - s 53 m2 1 670 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-7-69007-4b60b89a-8213-4a22-87b1-0817ad60c2e4/
148,Orpi,1800.0,62.0,29.03,Appartement,4 pièce - s 62 m2 1 800 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t4-lyon-7-69007-04f9f32b-9b1f-40d8-88bb-5c9dda0d2a9f/
150,Orpi,979.0,48.0,20.4,Appartement,2 pièce - s 48 m2 979 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-4-69004-dd02a1fb-d799-4c35-9e71-df1919de9c65/
151,Orpi,1200.0,83.0,14.46,Appartement,3 pièce - s 83 m2 1 200 €par mois PRIX EN BAISSE LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-3856ebc3-3056-4ec3-aad2-b345e2588ed0/
152,Orpi,1371.0,68.0,20.16,Appartement,2 pièce - s 68 m2 1 371 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-4-69004-e0870919-2688-4c2d-a435-b75d2297dea0/
153,Orpi,1299.0,91.0,14.27,Appartement,2 pièce - s 91 m2 1 299 €par mois LOCATION,69000,Lyon,,,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-9fb7354a-eafe-4418-8223-1afb9931d1df/
