categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Vice - Kebab,kebab,Tacostore Lyon,45.7420271,4.8509688,69007.0
Vice - Kebab,kebab,Kebouse Grill House,45.7391,4.8291762,69007.0
Vice - Kebab,kebab,Kiosque Istanbul,45.7297583,4.8298239,69007.0
Vice - Bar,bar,Le Flan' Ruin Pub,45.7686724,4.8361996,69001.0
Vice - Bar,bar,Ninkasi Guillotière,45.7561747,4.84108,69003.0
Vice - Bar,bar,Bar de L'Eldorado,45.7544636,4.8458006,69003.0
Vice - Bar,bar,Le Monopol,45.7577889,4.8353255,69002.0
Vice - Bar,bar,Barabaar,45.7791637,4.8038231,69009.0
Vice - Bar,bar,Le Bonaparte,45.7593749,4.8274691,69005.0
Vice - Bar,bar,Café Hôtel Dieu,45.7591394,4.8358796,69002.0
Vice - Bar,bar,La Pêcherie,45.7660765,4.8310584,69001.0
Vice - Bar,bar,Pineapple Room,45.7651659,4.8545684,69006.0
Vice - Bar,bar,Bibi,45.7691134,4.8557919,69006.0
Vice - Bar,bar,Au Fût Et À Mesure Lyon,45.7688022,4.856825,69006.0
Vice - Bar,bar,You Cocktail Bar,45.767864,4.855429,69006.0
Vice - Bar,bar,Le Traquenard,45.7593345,4.8426163,69003.0
Vice - Bar,bar,Cigale,45.7646419,4.8277995,69005.0
Vice - Bar,bar,Tapas & Moove,45.7510908,4.8264084,69002.0
Vice - Bar,bar,Octopus,45.7510119,4.848466,69007.0
Vice - Bar,bar,Magic N' Bar,45.7798815,4.8349865,69004.0
Vice - Bar,bar,Hex'a gones,45.7598095,4.8479724,69003.0
Vice - Bar,bar,Le Carrefour,45.7480206,4.8809734,69003.0
Vice - Bar,bar,Inconnu,45.7484067,4.8807591,69003.0
Vice - Bar,bar,Brasserie des 2 avenues,45.7312459,4.8301513,69007.0
Vice - Bar,bar,Brasserie Debourg,45.7316168,4.8295495,69007.0
Vice - Bar,bar,Les Assembleurs,45.7584065,4.8421061,69003.0
Vice - Bar,bar,Le 14,45.7463647,4.8636658,69008.0
Vice - Bar,bar,Le Las Vegas,45.7318336,4.8300277,69007.0
Vice - Bar,bar,L'Apostrophe,45.7661807,4.8278596,69005.0
Vice - Bar,bar,Chez Tintin,45.7662182,4.8280747,69005.0
Vice - Bar,bar,La Marquise,45.758977,4.840036,69003.0
Vice - Bar,bar,Berzingue,45.7627905,4.840564,69003.0
Vice - Bar,bar,Selcius,45.7387676,4.8146175,69002.0
Vice - Bar,bar,Café des Sports,45.7533427,4.8918774,69003.0
Vice - Bar,bar,La Corniche,45.769638,4.8251857,69001.0
Vice - Bar,bar,Le Grand Café Neuf,45.7529652,4.8546529,69003.0
Vice - Bar,bar,La porte au prince,45.7275064,4.8836954,69008.0
Vice - Bar,bar,Bar musée Gadagne,45.7641317,4.8270948,69005.0
Vice - Bar,bar,L'atelier des canulars,45.7504269,4.8465891,69007.0
Vice - Bar,bar,Cochon iodé,45.7756072,4.8347299,69004.0
Vice - Bar,bar,Jack's Bar,45.7655291,4.8276435,69005.0
Vice - Bar,bar,Crazy Dog,45.7677776,4.8332585,69001.0
Vice - Bar,bar,L'Horacio,45.7488807,4.8619943,69003.0
Vice - Bar,bar,L'Atenium,45.751274,4.8449204,69007.0
Vice - Bar,bar,Café de la Soie,45.778074,4.8346675,69004.0
Vice - Bar,bar,Pélican,45.7693619,4.8315124,69001.0
Vice - Bar,bar,Café des Antiquaires,45.7535968,4.830439,69002.0
Vice - Bar,bar,La Linotte,45.754348,4.83071,69002.0
Vice - Bar,bar,Voyageurs,45.7745827,4.8309974,69004.0
Vice - Bar,bar,Le petit coin,45.7793897,4.8344802,69004.0
Vice - Bar,bar,Le Chabada Café,45.7644303,4.832536,69002.0
Vice - Bar,bar,Broc'Bar,45.7660636,4.8317048,69001.0
Vice - Bar,bar,Cap 6,45.7646686,4.8346335,69002.0
Vice - Bar,bar,Soda Bar,45.7683105,4.8290173,69001.0
Vice - Bar,bar,L'Antiquaire,45.767922,4.8306351,69001.0
Vice - Bar,bar,Sauf Imprévu,45.7649541,4.8434918,69006.0
Vice - Bar,bar,Au Grand Paris,45.7750631,4.8052187,69009.0
Vice - Bar,bar,Le Bistrot fait sa broc',45.7768298,4.8334846,69004.0
Vice - Bar,bar,La Faute aux Ours,45.754752,4.8431398,69007.0
Vice - Bar,bar,La Passagère,45.7606057,4.8402604,69003.0
Vice - Bar,bar,Bébé,45.7610785,4.8403229,69003.0
Vice - Bar,bar,Sauvage,45.7541332,4.8394258,69007.0
Vice - Bar,bar,Coquelicot bar,45.7541514,4.8408006,69007.0
Vice - Bar,bar,Félix Café,45.7556397,4.8425979,69003.0
Vice - Bar,bar,La Mi Graine,45.7664433,4.8273998,69005.0
Vice - Bar,bar,Le Gambetta,45.7560185,4.8415262,69003.0
Vice - Bar,bar,Plouf Bateau Mouse,45.7595534,4.8400976,69003.0
Vice - Bar,bar,L'Angle d'Or,45.7546058,4.8420521,69007.0
Vice - Bar,bar,Le Bec de Jazz,45.7704846,4.8332759,69001.0
Vice - Bar,bar,Olmé,45.7537657,4.840532,69007.0
Vice - Bar,bar,Blue Monday,45.7537039,4.8402826,69007.0
Vice - Bar,bar,Le Commerce,45.749447,4.8387511,69007.0
Vice - Bar,bar,La Pipe,45.7469306,4.8370236,69007.0
Vice - Bar,bar,Le Casse vins,45.7670256,4.8545274,69006.0
Vice - Bar,bar,Alma,45.7484333,4.854575,69007.0
Vice - Bar,bar,Malto,45.7577692,4.8411711,69003.0
Vice - Bar,bar,L'Overdrive,45.7497399,4.8438736,69007.0
Vice - Bar,bar,AFK Bar,45.748268,4.8433461,69007.0
Vice - Bar,bar,La Baignoire,45.7539604,4.8428911,69007.0
Vice - Bar,bar,Mostaganem,45.752247,4.8440337,69007.0
Vice - Bar,bar,Chez Michel,45.7514305,4.844894,69007.0
Vice - Bar,bar,Lokace,45.7508988,4.8455368,69007.0
Vice - Bar,bar,Bar des Artistes,45.7510651,4.8426149,69007.0
Vice - Bar,bar,The PXL tavern,45.756932,4.8539112,69003.0
Vice - Bar,bar,Moneda,45.7617005,4.8323102,69002.0
Vice - Bar,bar,Kigali Life Bar,45.7532946,4.8414235,69007.0
Vice - Bar,bar,Le Tanger,45.7538624,4.8420421,69007.0
Vice - Bar,bar,Le Barberousse,45.7686593,4.8356734,69001.0
Vice - Bar,bar,Le Bistrot Royal,45.7549647,4.8450213,69003.0
Vice - Bar,bar,Les Assembleurs,45.7503001,4.8570105,69007.0
Vice - Bar,bar,La Madone,45.7689426,4.8324435,69001.0
Vice - Bar,bar,La Barge,45.7645798,4.8407664,69006.0
Vice - Bar,bar,Skybar,45.767528,4.8306667,69001.0
Vice - Bar,bar,La Bouteillerie,45.7683124,4.8291032,69001.0
Vice - Bar,bar,Le Bistro,45.768323,4.8293006,69001.0
Vice - Bar,bar,Pépouze,45.7683221,4.8285288,69001.0
Vice - Bar,bar,Millésime,45.759403,4.8271984,69005.0
Vice - Bar,bar,Au Bon Cru,45.7536108,4.8326653,69002.0
Vice - Bar,bar,Le Cardiff,45.7545637,4.8267318,69002.0
Vice - Bar,bar,Strip Club,45.7587665,4.8260433,69005.0
Vice - Bar,bar,Big White,45.7646449,4.8281015,69005.0
Vice - Bar,bar,La Cave des Voyageurs,45.7661526,4.8276586,69005.0
Vice - Bar,bar,Bis'Corner,45.7663243,4.8271697,69005.0
Vice - Bar,bar,Ayers Rock,45.7683993,4.8348396,69001.0
Vice - Bar,bar,Hell's Kitchen,45.7683977,4.8349501,69001.0
Vice - Bar,bar,The Monkey Club,45.7695669,4.8372671,69001.0
Vice - Bar,bar,La Loge,45.7601861,4.8316488,69002.0
Vice - Bar,bar,Viktor,45.7516727,4.82844,69002.0
Vice - Bar,bar,Le Marco Polo,45.7518753,4.829457,69002.0
Vice - Bar,bar,Le Pacha de Lyon,45.7532805,4.8411481,69007.0
Vice - Bar,bar,Le Mini Bar,45.7530292,4.8419051,69007.0
Vice - Bar,bar,Jungle,45.7498805,4.8525511,69007.0
Vice - Bar,bar,Lyonnais K'Fé,45.7506237,4.8478935,69007.0
Vice - Bar,bar,Le Remède,45.7454855,4.8455058,69007.0
Vice - Bar,bar,Quai22,45.7649716,4.837935,69002.0
Vice - Bar,bar,Au 6ème Paris,45.7546419,4.8665421,69003.0
Vice - Bar,bar,Ninkasi Vaise Industrie,45.7882685,4.8127363,69009.0
Vice - Bar,bar,Le City,45.7632762,4.8520533,69003.0
Vice - Bar,bar,Le Comptoir du 6ème,45.7728396,4.8441256,69006.0
Vice - Bar,bar,House of Bears,45.7493492,4.8351744,69007.0
Vice - Bar,bar,Café Saint-Louis,45.7489581,4.8482613,69007.0
Vice - Bar,bar,Café de la Source,45.7490843,4.8483197,69007.0
Vice - Bar,bar,Le Bazar,45.7378442,4.8654701,69008.0
Vice - Bar,bar,Tire-toi une bûche 2,45.7508237,4.8470353,69007.0
Vice - Bar,bar,Les Valseuses,45.7713743,4.8352736,69001.0
Vice - Bar,bar,Blonde Ou Brune,45.7713422,4.8330154,69001.0
Vice - Bar,bar,Brasserie du Square,45.7688367,4.8526408,69006.0
Vice - Bar,bar,Les Canailles De Raphaël,45.7705381,4.8520281,69006.0
Vice - Bar,bar,Barrio Club,45.7667369,4.8598151,69006.0
Vice - Bar,bar,Le Florian,45.7632513,4.8285022,69005.0
Vice - Bar,bar,POTE,45.7486732,4.8399915,69007.0
Vice - Bar,bar,Kargo Kulte,45.7529735,4.8462387,69007.0
Vice - Bar,bar,Le Bertone,45.77769,4.83425,69004.0
Vice - Bar,bar,Le Bouillon Paradis,45.7502193,4.8432149,69007.0
Vice - Bar,bar,La Grooverie,45.769738,4.83053,69001.0
Vice - Bar,bar,Yka,45.7684022,4.8584833,69006.0
Vice - Bar,bar,Le Troquet des Sens,45.7525027,4.8316449,69002.0
Vice - Bar,bar,Quartier,45.769708,4.831624,69001.0
Vice - Bar,bar,Le Bavard,45.7645393,4.828918,69005.0
Vice - Bar,bar,Féroce,45.7530681,4.8403037,69007.0
Vice - Bar,bar,Black Forest Society,45.7667943,4.8375558,69001.0
Vice - Bar,bar,Les Arpenteurs,45.7665813,4.8318689,69001.0
Vice - Bar,bar,BizTooFly Bar,45.7691816,4.8298426,69001.0
Vice - Bar,bar,L'envie,45.747809,4.8213074,69002.0
Vice - Bar,bar,Betty’s Bar,45.7598043,4.8261387,69005.0
Vice - Bar,bar,les Sept Marches,45.7738024,4.8230075,69004.0
Vice - Bar,bar,La Torpille,45.7735842,4.8225114,69004.0
Vice - Bar,bar,Le Churchill,45.7789318,4.8408416,69004.0
Vice - Bar,bar,Apérousse,45.7755973,4.8351311,69004.0
Vice - Bar,bar,Repère(S),45.7711898,4.8341532,69001.0
Vice - Bar,bar,Siam Bistro,45.7560962,4.8575316,69003.0
Vice - Bar,bar,La Feria (Lyon),45.7635317,4.8289054,69005.0
Vice - Bar,bar,L'Absinthe,45.7702436,4.8264574,69001.0
Vice - Bar,bar,La Serre,45.7695385,4.829646,69001.0
Vice - Bar,bar,La Patrie,45.7633845,4.8447873,69003.0
Vice - Bar,bar,Jazz Hot Club de Lyon,45.7656594,4.8319642,69001.0
Vice - Bar,bar,Le Azevedo,45.7240506,4.8837084,69008.0
Vice - Bar,bar,Turbine,45.750053,4.8442192,69007.0
Vice - Bar,bar,Look Bar,45.7622831,4.8285561,69005.0
Vice - Bar,bar,Meltdown Lyon,45.7710272,4.8350951,69001.0
Vice - Bar,bar,Yakapiocher,45.769773,4.8256499,69001.0
Vice - Bar,bar,Chenavard,45.7655863,4.8327592,69001.0
Vice - Bar,bar,Louis Bar,45.7734887,4.8090988,69009.0
Vice - Bar,bar,Le Passage,45.7659506,4.833876,69001.0
Vice - Bar,bar,Casa Nobile Gerland,45.7299434,4.8330373,69007.0
Vice - Bar,bar,Au Janis,45.750978,4.8425298,69007.0
Vice - Bar,bar,L'Ange Di Vin,45.7613189,4.832046,69002.0
Vice - Bar,bar,Kaffee Berlin,45.7536464,4.8385663,69007.0
Vice - Bar,bar,Le Drink,45.7503386,4.8866761,69003.0
Vice - Bar,bar,Auprès de mon arbre,45.7703491,4.8317138,69001.0
Vice - Bar,bar,Platypus Café Brewpub,45.7463042,4.82364,69002.0
Vice - Bar,bar,Le Fantôme de l'Opéra,45.7709807,4.8373371,69001.0
Vice - Bar,bar,L’Artchimiste,45.7682605,4.8563643,69006.0
Vice - Bar,bar,Les Barjaqueurs,45.7704012,4.836705,69001.0
Vice - Bar,bar,Le bistro Nicéphore,45.7567937,4.8161456,69005.0
Vice - Bar,bar,Basement,45.7508907,4.8421862,69007.0
Vice - Bar,bar,La Maison M,45.7685124,4.8300084,69001.0
Vice - Bar,bar,Le BistrO d'à cÔté,45.7709749,4.8345855,69001.0
Vice - Bar,bar,Le Shalala,45.7693037,4.8320818,69001.0
Vice - Bar,bar,La Station,45.7549728,4.875252,69003.0
Vice - Bar,bar,Le G5,45.750057,4.8299973,69002.0
Vice - Bar,bar,Bar du Tramway,45.7540424,4.8853953,69003.0
Vice - Bar,bar,Barabaar,45.7696185,4.8568353,69006.0
Vice - Bar,bar,Le Bar Bu,45.7654445,4.8289244,69005.0
Vice - Bar,bar,L’Alternateur,45.7570458,4.8511828,69003.0
Vice - Bar,bar,Brolala,45.747567,4.838654,69007.0
Vice - Bar,bar,Groom,45.7706062,4.8370066,69001.0
Vice - Bar,bar,L'Amicale,45.7521649,4.8441559,69007.0
Vice - Bar,bar,Cabana Café,45.7697199,4.8289488,69001.0
Vice - Bar,bar,PEPS public House,45.7544347,4.8395915,69007.0
Vice - Bar,bar,Kino,45.7450431,4.8719371,69008.0
Vice - Bar,bar,Justin,45.7581758,4.8360855,69002.0
Vice - Bar,bar,Darts club des gones,45.7645674,4.8273931,69005.0
Vice - Bar,bar,Le Bachut,45.7369791,4.868997,69008.0
Vice - Bar,bar,City Bar,45.7631242,4.8522504,69003.0
Vice - Bar,bar,Le Molière,45.7666814,4.8425326,69006.0
Vice - Bar,bar,Le Speaker,45.7704867,4.8371669,69001.0
Vice - Bar,bar,Sudaka,45.7686796,4.835799,69001.0
Vice - Bar,bar,L’Edgar Quinet,45.7658946,4.8442707,69006.0
Vice - Bar,bar,Le Queen Mary,45.7695834,4.8425839,69006.0
Vice - Bar,bar,Deuxième Verre,45.7694129,4.8355592,69001.0
Vice - Bar,bar,Le Coup de Pelle,45.7695,4.8368352,69001.0
Vice - Bar,bar,Le Temps des Copains,45.7652937,4.8334836,69001.0
Vice - Bar,bar,Le Bâton Rouge,45.7687792,4.8353961,69001.0
Vice - Bar,bar,Johnny's Kitchen,45.7575704,4.8248577,69005.0
Vice - Bar,bar,MOS Mercière,45.7629433,4.8327947,69002.0
Vice - Bar,bar,La Galacia,45.7630275,4.8326011,69002.0
Vice - Bar,bar,Le Chavanne,45.7652039,4.8324186,69001.0
Vice - Bar,bar,L'Atelier,45.7760005,4.8013875,69009.0
Vice - Bar,bar,Café Montchat,45.7497517,4.884904,69003.0
Vice - Bar,bar,Kodama Bar Lyon,45.7671971,4.8269127,69005.0
Vice - Bar,bar,Le Quai 19,45.763077,4.8321849,69002.0
Vice - Bar,bar,Le Roi Lyon,45.762129,4.8320294,69002.0
Vice - Bar,bar,Wallace,45.7615606,4.8324186,69002.0
Vice - Bar,bar,Café Court,45.7614165,4.8320304,69002.0
Vice - Bar,bar,Barum,45.7848366,4.8528161,69006.0
Vice - Bar,bar,Kabestan,45.758533,4.8363211,69002.0
Vice - Bar,bar,L'apérothèque,45.7582788,4.8355588,69002.0
Vice - Bar,bar,Gloria,45.7650723,4.8367718,69002.0
Vice - Bar,bar,Le Big,45.7609797,4.8323809,69002.0
Vice - Bar,bar,Le Temple,45.7607611,4.8322856,69002.0
Vice - Bar,bar,Bis'tram,45.7320189,4.8836828,69008.0
Vice - Bar,bar,L'Encart,45.7568378,4.8282159,69002.0
Vice - Bar,bar,LB Lyon,45.755988,4.8679961,69003.0
Vice - Bar,bar,Dadou,45.7558762,4.8572899,69003.0
Vice - Bar,bar,Chenin № 20,45.7513037,4.8262374,69002.0
Vice - Bar,bar,Toké,45.7750605,4.830997,69004.0
Vice - Bar,bar,Le Semple,45.7543402,4.8394045,69007.0
Vice - Bar,bar,El Chapeau,45.7617695,4.8345576,69002.0
Vice - Bar,bar,Le Kabuki,45.7597714,4.8310044,69002.0
Vice - Bar,bar,Ffa - Federation Française De L'aperitif - Lyon,45.7616895,4.831789,69002.0
Vice - Bar,bar,Café de la Soierie,45.7745922,4.8291135,69004.0
Vice - Bar,bar,La Plante du Loup,45.7487726,4.8382682,69007.0
Vice - Bar,bar,Pompette,45.7627632,4.8351111,69002.0
Vice - Bar,bar,Plein Sud,45.7629309,4.8329968,69002.0
Vice - Bar,bar,Vivants,45.7652482,4.8362787,69002.0
Vice - Bar,bar,L bar,45.7663571,4.8369235,69001.0
Vice - Bar,bar,XS Bar,45.7641224,4.8376452,69002.0
Vice - Bar,bar,Contrast,45.7619344,4.8352569,69002.0
Vice - Bar,bar,Le Qu4Tre,45.7627084,4.8343952,69002.0
Vice - Bar,bar,Buvette du pont Wilson,45.7597582,4.8408111,69003.0
Vice - Bar,bar,Les arcades,45.7657414,4.8328359,69001.0
Vice - Bar,bar,Barapol,45.7658104,4.8328528,69001.0
Vice - Bar,bar,Le Félix Faure,45.7529902,4.8529874,69003.0
Vice - Bar,bar,Bar des Champ's,45.7441376,4.8696472,69008.0
Vice - Bar,bar,Les Poupées Russes,45.7684612,4.8359632,69001.0
Vice - Bar,bar,Hopstore,45.7683272,4.830405,69001.0
Vice - Bar,bar,Dix Huit Mètres Carré,45.761342,4.8318992,69002.0
Vice - Bar,bar,Le Boulevardier Bar,45.7649787,4.8337015,69001.0
Vice - Bar,bar,Carmelo - Big Mamma,45.7652598,4.8349263,69001.0
Vice - Bar,bar,Le Grisbi,45.7654604,4.8327736,69001.0
Vice - Bar,bar,Chamax,45.7669321,4.8350727,69001.0
Vice - Bar,bar,Conflutime,45.7410975,4.8208492,69002.0
Vice - Bar,bar,AlternatiBar - Maison des alternatives,45.7692247,4.8319487,69001.0
Vice - Bar,bar,La Traboule,45.7645661,4.8271756,69005.0
Vice - Bar,bar,Le local,45.7761365,4.8305783,69004.0
Vice - Bar,bar,Le Berkeley,45.7694151,4.853024,69006.0
Vice - Bar,bar,La maison bleue,45.7365802,4.842202,69007.0
Vice - Bar,bar,Bazar,45.7616302,4.8440574,69003.0
Vice - Bar,bar,Bar Le 42,45.766287,4.8184734,69009.0
Vice - Bar,bar,American Bar,45.7627439,4.8284086,69005.0
Vice - Bar,bar,Since the Cavern,45.7628703,4.8284427,69005.0
Vice - Bar,bar,Black Hole,45.7632565,4.828971,69005.0
Vice - Bar,bar,Big Easy - Cocktail Bar & Tapas,45.7627604,4.8288482,69005.0
Vice - Bar,bar,Ryoka,45.7631359,4.8289635,69005.0
Vice - Bar,bar,Les petits joueurs,45.759121,4.8254621,69005.0
Vice - Bar,bar,Tata Mona,45.7589336,4.8260156,69005.0
Vice - Bar,bar,Le Comptoir des Buvards,45.7569519,4.8244684,69005.0
Vice - Bar,bar,Oaï Resto Bar,45.7595307,4.8255715,69005.0
Vice - Bar,bar,Les Maréchaux,45.7682665,4.8437762,69006.0
Vice - Bar,bar,La Calanque,45.7433852,4.8217146,69002.0
Vice - Bar,bar,Octobre,45.7660256,4.832598,69001.0
Vice - Bar,bar,Le Dystopik,45.7665183,4.8281783,69005.0
Vice - Bar,bar,Shootbar,45.7673734,4.8261563,69005.0
Vice - Bar,bar,Bar Jurassien,45.7541291,4.8412688,69007.0
Vice - Bar,bar,Le Scorsese,45.764035,4.8438866,69006.0
Vice - Bar,bar,Café Gaios,45.7471669,4.8243781,69002.0
Vice - Bar,bar,Multivers,45.7570633,4.841943,69003.0
Vice - Bar,bar,Chez Garbis,45.7679052,4.8445134,69006.0
Vice - Bar,bar,Bar des Artisans,45.7539447,4.8423508,69007.0
Vice - Bar,bar,Puzzle Inn - Bar Retro Gaming,45.7515118,4.8486205,69007.0
Vice - Bar,bar,Jupiter Bar,45.7513639,4.8475608,69007.0
Vice - Bar,bar,Boomerang,45.7568384,4.8434042,69003.0
Vice - Bar,bar,Verso,45.7468436,4.8433249,69007.0
Vice - Bar,bar,Le Tank,45.7399277,4.8406072,69007.0
Vice - Bar,bar,Ziggy,45.7732327,4.8096206,69009.0
Vice - Bar,bar,L'adresse,45.7662912,4.8183759,69009.0
Vice - Bar,bar,TechNoir,45.769524,4.8317257,69001.0
Vice - Bar,bar,Le Théodore,45.7585277,4.8368818,69002.0
Vice - Bar,bar,Carousel,45.7779397,4.8342329,69004.0
Vice - Bar,bar,Gogniols,45.7779154,4.835195,69004.0
Vice - Bar,bar,Büfe,45.7748988,4.8309713,69004.0
Vice - Bar,bar,Satriale,45.7690455,4.8322338,69001.0
Vice - Bar,bar,Skull,45.7484407,4.8551314,69007.0
Vice - Bar,bar,La Baguette Magique,45.7559499,4.8240702,69005.0
Vice - Bar,bar,Pop and Wine,45.7626944,4.8351378,69002.0
Vice - Bar,bar,Antiq'Bar,45.7338272,4.8637405,69008.0
Vice - Bar,bar,Welsh Beer Bar,45.7615703,4.8322061,69002.0
Vice - Bar,bar,Des Bulles Sous Le Plafond,45.735977,4.8397598,69007.0
Vice - Bar,bar,L’Officine,45.7588461,4.8364893,69002.0
Vice - Bar,bar,Le Vitis,45.7745655,4.8276338,69004.0
Vice - Bar,bar,Burning Cat,45.775035,4.8294574,69004.0
Vice - Bar,bar,The Hill Club,45.74457,4.8259584,69002.0
Vice - Bar,bar,Le Volff,45.7554184,4.8748444,69003.0
Vice - Bar,bar,Jerovine Bar,45.7807501,4.8365611,69004.0
Vice - Bar,bar,Tire-toi une bûche,45.7666722,4.850106,69006.0
Vice - Bar,bar,Bar du Moulin d'Or,45.7293216,4.8529959,69008.0
Vice - Bar,bar,Bambi,45.7692292,4.8364726,69001.0
Vice - Bar,bar,Gourmet Croix Rousse,45.7749449,4.8288781,69004.0
Vice - Bar,bar,Paradox,45.7687199,4.8296478,69001.0
Vice - Bar,bar,Soif !,45.7689581,4.8315037,69001.0
Vice - Bar,bar,Jobaar,45.769898,4.8582988,69006.0
Vice - Bar,bar,United café,45.7656061,4.8316974,69001.0
Vice - Bar,bar,PoliGone,45.7592695,4.8315857,69002.0
Vice - Bar,bar,O'Quai Wine,45.760245,4.830884,69002.0
Vice - Bar,bar,La Bonne Gâche,45.7716368,4.835394,69001.0
Vice - Bar,bar,Catie‘s,45.7698773,4.8342518,69001.0
Vice - Bar,bar,Manneken-Pis,45.7681989,4.8328274,69001.0
Vice - Bar,bar,Distrikt Xii,45.7677616,4.819245,69001.0
Vice - Bar,bar,L'abbaye,45.7678896,4.8338274,69001.0
Vice - Bar,bar,Calle Latino,45.7509023,4.8245639,69002.0
Vice - Bar,bar,Nutopia Lyon,45.7423518,4.8210855,69002.0
Vice - Bar,bar,L'escale,45.7516421,4.8324294,69002.0
Vice - Bar,bar,Barãgones,45.7658034,4.827764,69005.0
Vice - Bar,bar,Abstract,45.7692439,4.8171683,69001.0
Vice - Bar,bar,Béguin,45.7686474,4.8508829,69006.0
Vice - Bar,bar,Gourmet bar Novotel,45.7413439,4.8154651,69002.0
Vice - Bar,bar,Las Palmeras,45.7651211,4.8680671,69006.0
Vice - Bar,bar,L'Aristide,45.7652883,4.8681174,69006.0
Vice - Bar,bar,Bar du Sagittaire,45.766235,4.8670908,69006.0
Vice - Bar,bar,Levantia,45.7664862,4.8450588,69006.0
Vice - Bar,bar,Cafe Comptoir-Bar a Vins,45.7621585,4.8374504,69002.0
Vice - Bar,bar,Ma Taverne,45.7447472,4.86813,69008.0
Vice - Bar,bar,Pienza Aperitivo,45.7753649,4.8316468,69004.0
Vice - Bar,bar,Le Biniou,45.7622666,4.8329367,69002.0
Vice - Bar,bar,Le petit marché d'une faim d'apprendre,45.7692161,4.8004801,69009.0
Vice - Bar,bar,Tabac les Girondins,45.7392689,4.8279503,69007.0
Vice - Bar,bar,Le B'ARTISTE,45.7609215,4.83425,69002.0
Vice - Bar,bar,New Allstar,45.7670546,4.8220034,69005.0
Vice - Bar,bar,Bambane,45.7498253,4.8460842,69007.0
Vice - Bar,bar,Mac Bar,45.7841771,4.8527224,69006.0
Vice - Bar,bar,Lo'Ben Bar,45.742905,4.8165537,69002.0
Vice - Bar,bar,Espit Chupitos,45.7676293,4.837294,69001.0
Vice - Bar,bar,bohème,45.7675751,4.8577755,69006.0
Vice - Bar,bar,Poissonchat,45.7683185,4.8072807,69009.0
